W-1/RB3/3+,Forward,9445.09,9351.66,99.4497,203.615,8935.09,7.77,97.9464,96.2737,1.72632,1.57668
W-1/RB3/3-,Forward,9471.94,9366.01,99.7371,207.787,8961.94,7.78,98.3345,96.4124,1.83379,1.63182
W-1/RB4/3+,Forward,9544.55,9396.96,98.3383,181.233,8994.55,7.79,96.6618,93.5236,1.67251,1.49799
W-1/RB4/3-,Forward,9542.22,9415.21,98.8775,190.837,9002.22,7.8,97.3712,94.9614,1.53371,1.40014
W-1/RB3/3+,Backward,9458.23,9351.66,97.9507,235.488,8998.23,7.81,96.7901,94.7835,1.59992,1.43988
W-1/RB3/3-,Backward,9460.08,9366.01,99.1191,243.278,9010.08,7.82,97.938,96.1977,1.58234,1.43904
W-1/RB4/3+,Backward,9449.38,9396.96,98.3861,222.826,8969.38,7.83,97.1305,96.3829,1.46938,1.41037
W-1/RB4/3-,Backward,9488.21,9415.21,97.8887,223.468,9008.21,7.84,96.6815,95.5647,1.42285,1.34895
W-1/RB2in/3,Backward,9429.19,9352.76,98.6919,254.578,8989.19,7.85,97.6496,96.4271,1.60945,1.4887
W-1/RB2in/3,Forward,9470.43,9352.76,99.3568,194.56,8940.43,7.86,97.8169,95.5747,1.74755,1.60437
W-1/RB2in/3,Central,9476.32,9352.76,98.8991,189.2,8936.32,7.87,97.3371,94.9757,1.9208,1.68571
W-1/RB1in/3,Forward,9423.32,9356.03,97.6065,226.426,8953.32,7.88,96.3764,95.3346,1.94394,1.78315
W-1/RB2out/3,Forward,9525.2,9379.4,95.7253,189.828,8995.2,7.89,94.3167,91.3866,1.80714,1.59017
W-1/RB1out/3,Forward,9484.15,9373.8,97.6055,181.13,8934.15,7.9,95.9869,94.0092,2.08178,1.87545
W-1/RB1in/3,Backward,9488.73,9356.03,94.7681,191.047,8968.73,7.91,93.3585,90.7722,1.95094,1.74974
W-1/RB2out/3,Backward,9433.6,9379.4,96.9595,240.094,8983.6,7.92,95.8482,95.0738,1.64961,1.5526
W-1/RB1out/3,Backward,9463.45,9373.8,96.9056,219.897,8983.45,7.93,95.6791,94.1815,1.83796,1.66738
W-1/RB3/10+,Forward,9439.96,9341.58,99.3324,238.754,8979.96,7.94,98.1542,96.3541,1.90749,1.71085
W-1/RB3/10-,Forward,9482.29,9374.06,98.6987,254.641,9042.29,7.95,97.6572,95.5841,1.75849,1.56002
W-1/RB4/10+,Forward,9678.04,9575.11,99.9841,166.999,9078.04,7.96,98.2009,96.4985,1.78101,1.68188
W-1/RB4/10-,Forward,9656.69,9558.44,97.8988,176.485,9096.69,7.97,96.2027,94.5148,1.87845,1.70502
W-1/RB3/10+,Backward,9443.2,9341.58,96.5641,246.767,9003.2,7.98,95.5007,93.6183,1.75839,1.56208
W-1/RB3/10-,Backward,9465.84,9374.06,97.0512,253.593,9025.84,7.99,96.0842,94.5676,1.69235,1.51464
W-1/RB4/10+,Backward,9672.17,9575.11,98.7553,169.21,9092.17,8,96.9352,95.2759,1.52419,1.45038
W-1/RB4/10-,Backward,9660.19,9.58E+06,90.8635,170.025,9110.19,8.01,96.9352,95.2759,1.52419,1.45038
W-1/RB2in/10,Backward,9374.18,9312.08,98.7704,241.648,8914.18,8.02,97.687,96.7989,1.79867,1.67926
W-1/RB2in/10,Forward,9379.9,9312.08,99.2402,239.063,8919.9,8.03,98.0745,97.0234,1.83391,1.68048
W-1/RB2in/10,Central,9449.97,9312.08,98.0467,226.339,8979.97,8.04,96.7849,93.6832,1.82668,1.55883
W-1/RB1in/10,Forward,9582.98,9445.69,98.6111,172.457,9002.98,8.05,96.9346,94.3478,2.46933,2.1731
W-1/RB2out/10,Forward,9563.27,9513.27,98.725,198.406,9043.27,8.06,97.2376,96.5183,2.02032,1.93077
W-1/RB1out/10,Forward,9489.11,9434.5,98.4683,214.034,8999.11,8.07,97.0975,96.2831,2.13417,2.0119
W-1/RB1in/10,Backward,9508.4,9445.69,95.6229,218.053,9028.4,8.08,94.4379,93.5433,2.09488,1.94503
W-1/RB2out/10,Backward,9712.64,9513.27,98.3371,162.776,9112.64,8.09,96.5203,91.8637,1.9245,1.65344
W-1/RB1out/10,Backward,9579.9,9434.5,97.4688,203.152,9069.9,8.1,96.1007,93.0182,1.95503,1.68065
W-1/RB3/11+,Forward,9496.79,9405.61,98.5609,207.465,8996.79,8.11,97.1189,95.5053,1.69652,1.56398
W-1/RB3/11-,Forward,9602.3,9454.85,99.8557,179.944,9042.3,8.12,98.123,95.0001,1.84825,1.66083
W-1/RB4/11,Forward,9679.46,9565.83,100.655,168.087,9079.46,8.13,98.8585,96.8936,1.78724,1.65811
W-1/RB3/11+,Backward,9514.44,9405.61,98.6544,222.739,9034.44,8.14,97.3785,95.3173,1.60006,1.4422
W-1/RB3/11-,Backward,9507.4,9454.85,98.5782,225.826,9027.4,8.15,97.3807,96.6545,1.60959,1.53279
W-1/RB4/11,Backward,9652.19,9565.83,98.3954,173.061,9082.19,8.16,96.6432,95.2255,1.62595,1.55431
W-1/RB2in/11,Backward,9612.93,9384.88,97.8933,179.76,9052.93,8.17,96.3181,90.0323,1.81025,1.49369
W-1/RB2in/11,Forward,9434.88,9384.88,99.4635,220.424,8944.88,8.18,98.1881,97.4908,1.83744,1.74277
W-1/RB2in/11,Central,9486.73,9384.88,98.2948,198.15,8966.73,8.19,96.8326,95.0323,1.92876,1.75254
W-1/RB1in/11,Forward,9482.15,9357.24,98.1778,193.773,8952.15,8.2,96.7046,94.3256,2.39143,2.06472
W-1/RB2out/11,Forward,9496.4,9391.61,98.1538,208.542,8996.4,8.21,96.7724,94.8547,1.95864,1.75935
W-1/RB1out/11,Forward,9536.61,9406.1,98.6997,188.096,8996.61,8.22,97.1164,94.5318,2.19171,1.90909
W-1/RB1in/11,Backward,9432.33,9357.24,97.0357,217.984,8952.33,8.23,95.7534,94.5497,2.02199,1.83914
W-1/RB2out/11,Backward,9486.82,9391.61,98.5798,212.339,8986.82,8.24,97.2705,95.6553,1.79421,1.62513
W-1/RB1out/11,Backward,9475.58,9406.1,97.0258,212.855,8985.58,8.25,95.7267,94.6621,1.93672,1.77974
W-1/RB3/12+,Forward,9474.73,9376.99,99.2615,218.506,8984.73,8.26,97.9516,96.2191,1.86694,1.66665
W-1/RB3/12-,Forward,9380.98,9337.15,94.1337,269.223,8970.98,8.27,93.2772,92.7279,1.41667,1.4014
W-1/RB4/12+,Forward,9569.2,9501.21,99.3771,193.345,9039.2,8.28,97.7957,96.7223,1.72769,1.6581
W-1/RB4/12-,Forward,9554.75,9419.05,99.5443,210.416,9054.75,8.29,98.1131,95.171,1.60624,1.42802
W-1/RB3/12+,Backward,9479.25,9376.99,98.3969,245.814,9029.25,8.3,97.3123,95.4414,1.61344,1.44532
W-1/RB3/12-,Backward,9415.31,9337.15,91.3445,266.381,9005.31,8.31,90.5859,89.4798,1.33317,1.28683
W-1/RB4/12+,Backward,9633.22,9501.21,98.9346,185.588,9083.22,8.32,97.3639,94.8158,1.56905,1.45339
W-1/RB4/12-,Backward,9483.34,9419.05,97.0087,237.97,9023.34,8.33,95.9571,95.0513,1.48708,1.40758
W-1/RB2in/12,Backward,9571.63,9432.24,98.4028,187.12,9031.63,8.34,96.8102,93.9413,1.81224,1.59609
W-1/RB2in/12,Forward,9505.9,9432.24,99.4495,185.371,8955.9,8.35,97.8293,96.6767,1.97697,1.84724
W-1/RB2in/12,Central,9492.85,9432.24,98.793,190.223,8952.85,8.36,97.2733,96.3913,1.99262,1.88944
W-1/RB1in/12,Forward,9684.8,9.43E+06,94.1188,163.041,9104.8,8.37,97.2733,96.3913,1.99262,1.88944
W-1/RB2out/12,Forward,9571.51,9521.51,98.8136,199.146,9051.51,8.38,97.3421,96.6279,1.9402,1.85892
W-1/RB1out/12,Forward,9466.7,9388.98,96.5641,214.172,8976.7,8.39,95.3302,94.1361,2.10657,1.91302
W-1/RB1in/12,Backward,9729.24,9607.02,92.7975,156.846,9139.24,8.4,91.1101,89.0299,1.78635,1.64089
W-1/RB2out/12,Backward,9683.84,9521.51,99.7511,173.18,9103.84,8.41,98.0053,94.5512,1.87532,1.65246
W-1/RB1out/12,Backward,9511.27,9388.98,98.1472,209.028,9011.27,8.42,96.7797,94.3682,2.09973,1.82418
W-2/RB4/4-,Forward,9497.89,9365.37,97.5593,221.876,9017.89,8.43,96.3364,93.5926,1.61194,1.43175
W-2/RB4/4--,Forward,9427.39,9301.87,98.7243,208.778,8927.39,8.44,97.3076,94.736,1.7149,1.49891
W-2/RB3/4+,Forward,9469.97,9373.48,99.5523,214.432,8969.97,8.45,98.23,96.567,1.84874,1.6532
W-2/RB3/4-,Forward,9452.92,9332.34,97.6905,231.981,8992.92,8.46,96.4692,93.9517,1.8817,1.59512
W-2/RB4/4++,Forward,9493.92,9347.52,89.8208,190.726,8993.92,8.47,88.5536,85.5744,1.72165,1.47343
W-2/RB4/4+,Forward,9548.64,9400.45,98.475,189.886,9008.64,8.48,96.9692,93.902,1.72479,1.51165
W-2/RB4/4-,Backward,9432.84,9365.37,97.7315,221.564,8952.84,8.49,96.4896,95.4659,1.53914,1.44281
W-2/RB4/4--,Backward,9376.35,9301.87,94.0751,241.407,8936.35,8.5,93.0581,91.9175,1.43345,1.34578
W-2/RB3/4+,Backward,9476.99,9373.48,99.1828,232.859,9006.99,8.51,97.9961,96.1066,1.63439,1.47058
W-2/RB3/4-,Backward,9411.76,9332.34,98.8157,263.289,8981.76,8.52,97.8155,96.5147,1.71533,1.53886
W-2/RB4/4++,Backward,9401.12,9347.52,96.5443,309.94,9021.12,8.53,95.8162,95.1059,1.53469,1.45099
W-2/RB4/4+,Backward,9452.26,9400.45,97.232,237.815,8992.26,8.54,96.1641,95.472,1.44413,1.38208
W-2/RB2out/4,Central,9744.62,9424.3,91.1797,148.224,9134.62,8.55,89.4849,79.1466,1.79782,1.50428
W-2/RB2out/4,Backward,9512.23,9424.3,92.2902,190.576,9002.23,8.56,90.9434,89.5487,1.78752,1.63808
W-2/RB2out/4,Forward,9474.3,9424.3,98.568,212.626,8974.3,8.57,97.267,96.5794,1.90679,1.80042
W-2/RB1out/4,Forward,9436.42,9344.06,95.452,188.4,8906.42,8.58,94.0199,92.5298,2.2966,2.04973
W-2/RB1in/4,Forward,9462.5,9351.6,95.7982,170.287,8892.5,8.59,94.1623,92.2713,2.4145,2.14862
W-2/RB2in/4,Forward,9435.06,9338.05,97.4635,212.034,8945.06,8.6,96.1116,94.3757,2.09024,1.85338
W-2/RB1out/4,Backward,9451.7,9344.06,95.9865,233.833,8991.7,8.61,94.9134,92.9856,2.03484,1.75155
W-2/RB1in/4,Backward,9440.7,9351.6,94.5138,246.766,9000.7,8.62,93.5687,92.1536,2.07506,1.82365
W-2/RB2in/4,Backward,9441.04,9338.05,98.0339,239.527,8981.04,8.63,96.9522,95.1297,1.92419,1.68122
W-2/RB4/5+,Forward,9637.59,9489.92,97.3542,178.337,9077.59,8.64,95.7723,92.83,1.58983,1.46443
W-2/RB4/5-,Forward,9578.7,9437.47,100.3,188.218,9028.7,8.65,98.71,95.8434,1.81221,1.58824
W-2/RB3/5+,Forward,9485.97,9376.53,100,207.866,8975.97,8.66,98.5803,96.5461,1.94444,1.71544
W-2/RB3/5-,Forward,9480.1,9422.61,99.8725,201.273,8960.1,8.67,98.385,97.5286,1.98308,1.85665
W-2/RB4/5+,Backward,9542.25,9489.92,93.4644,234.671,9092.25,8.68,92.457,91.7732,1.35595,1.31502
W-2/RB4/5-,Backward,9496.24,9437.47,98.0255,202.492,8986.24,8.69,96.5972,95.7252,1.56115,1.4871
W-2/RB3/5+,Backward,9467.08,9376.53,97.6287,215.966,8977.08,8.7,96.3671,94.8612,1.72606,1.54813
W-2/RB3/5-,Backward,9565.11,9422.61,99.6215,186.421,9015.11,8.71,98.0242,95.1175,1.90445,1.64629
W-2/RB2out/5,Central,9452.73,9366.8,98.739,199.018,8932.73,8.72,97.2693,95.8438,2.20173,2.00526
W-2/RB2out/5,Backward,9504.46,9366.8,99.3811,189.772,8964.46,8.73,97.7997,94.9859,1.97035,1.7143
W-2/RB2out/5,Forward,9429.15,9366.8,98.2705,202.266,8919.15,8.74,96.817,95.8659,2.06018,1.91458
W-2/RB1in/5,Forward,9409.57,9359.57,95.5781,206.682,8909.57,8.75,94.3296,93.6676,2.33801,2.20376
W-2/RB1out/5,Forward,9446.33,9379.69,95.7599,213.293,8956.33,8.76,94.5584,93.6063,2.2962,2.09151
W-2/RB2in/5,Forward,9444.11,9340.76,98.2441,203.784,8934.11,8.77,96.837,94.9907,2.28823,2.01153
W-2/RB1in/5,Backward,9551.48,9359.57,92.4179,184.531,9031.48,8.78,90.988,86.1488,2.23945,1.80448
W-2/RB2in/5,Backward,9437.42,9340.76,56.6649,116.379,8927.42,8.79,55.8193,54.8274,1.87112,1.71172
W-2/RB1out/5,Backward,9513.06,9379.69,96.5326,202.828,9003.06,8.8,95.2228,92.6245,2.19393,1.82926
W-2/RB3/6+,Forward,9435.13,9385.13,99.6965,243.244,8975.13,8.81,98.5895,97.9058,1.78014,1.68638
W-2/RB3/6-,Forward,9412.49,9338.66,99.8392,241.639,8952.49,8.82,98.6905,97.5193,1.63246,1.51222
W-2/RB4/6+,Forward,9356.53,9306.62,82.7576,15753.8,9196.53,8.83,82.7576,82.7576,9.59E+20,2.29E+14
W-2/RB4/6-,Forward,9286.89,9535.58,13.6528,687.375,9116.89,8.84,13.6528,13.6528,1.68E+33,2.29E+14
W-2/RB3/6+,Backward,9548.98,9385.13,99.4034,214.636,9048.98,8.85,98.0968,94.2356,1.54145,1.37886
W-2/RB3/6-,Backward,9464.83,9338.66,97.4243,233.614,9004.83,8.86,96.2568,93.616,1.63305,1.41535
W-2/RB4/6+,Backward,9566.52,9.34E+06,91.0614,184.899,9046.52,8.87,96.2568,93.616,1.63305,1.41535
W-2/RB4/6-,Backward,9635.58,9535.58,92.7926,192.486,9125.58,8.88,91.4638,89.8014,1.41637,1.33863
W-2/RB2out/6,Backward,9520.67,9458.18,99.0918,211.563,9020.67,8.89,97.7255,96.7844,1.79695,1.6929
W-2/RB2out/6,Forward,9285.65,9458.18,96.7797,1543.48,9085.65,8.9,96.7794,96.7797,1.55244,1.89971
W-2/RB2out/6,Central,9595.69,9458.18,100.054,168.56,9005.69,8.91,98.2117,95.5269,2.15544,1.89692
W-2/RB1in/6,Forward,9457.71,9411.51,95.3163,182.531,8917.71,8.92,93.817,93.1948,2.36152,2.23687
W-2/RB2in/6,Forward,9416.68,9366.68,98.0401,217.925,8926.68,8.93,96.7991,96.1179,2.11773,1.97627
W-2/RB1out/6,Forward,9475.25,9409.48,96.0132,208.396,8985.25,8.94,94.6685,93.6583,2.25667,2.05735
W-2/RB1in/6,Backward,9468.08,9411.51,94.806,238.537,9018.08,8.95,93.7938,93.0318,2.18524,2.01866
W-2/RB2in/6,Backward,9556.23,9366.68,98.8708,223.207,9076.23,8.96,97.5915,92.1791,1.89272,1.55455
W-2/RB1out/6,Backward,9543.71,9409.48,97.1518,199.145,9033.71,8.97,95.6904,92.8874,2.17074,1.83451
W-2/RB3/7+,Forward,9661.27,9558.26,99.6844,200.692,9141.27,8.98,98.1935,96.3316,1.85535,1.71987
W-2/RB3/7-,Forward,9464.47,9410.43,98.9428,241.115,9004.47,8.99,97.8383,97.0869,1.62262,1.54165
W-2/RB4/7+,Forward,9552.68,9.41E+06,95.9787,222.013,9082.68,9,97.8383,97.0869,1.62262,1.54165
W-2/RB4/7-,Forward,9451.98,9379.83,97.8231,214.974,8961.98,9.01,96.5229,95.4,1.81559,1.6408
W-2/RB3/7+,Backward,9655.24,9558.26,100.618,176.755,9085.24,9.02,98.8179,97.1204,1.7144,1.61481
W-2/RB3/7-,Backward,9556.4,9410.43,97.5088,225.001,9086.4,9.03,96.2516,92.844,1.73414,1.48496
W-2/RB4/7+,Backward,9431.89,9381.89,81.9924,285.18,9061.89,9.04,81.5185,81.0477,1.67838,1.57586
W-2/RB4/7-,Backward,9507.67,9379.83,84.0791,177.913,9007.67,9.05,82.8755,80.6241,1.68923,1.45657
W-2/RB2out/7,Backward,9486.89,9401.03,99.347,200.7,8966.89,9.06,97.8821,96.458,1.78877,1.64339
W-2/RB2out/7,Forward,9508.7,9401.03,98.5839,211.511,9008.7,9.07,97.2523,95.2968,1.94138,1.73015
W-2/RB2out/7,Central,9515.17,9401.03,98.7743,189.291,8975.17,9.08,97.2253,95.1384,1.78552,1.59876
W-2/RB1in/7,Forward,9400.15,9326.76,95.943,199.399,8890.15,9.09,94.58,93.4637,2.51274,2.30019
W-2/RB2in/7,Forward,9475.63,9381.06,95.5458,238.158,9025.63,9.1,94.4821,92.862,2.09506,1.83719
W-2/RB1out/7,Forward,9373.09,9307.94,95.4956,225.706,8903.09,9.11,94.386,93.4614,2.20311,2.01302
W-2/RB1in/7,Backward,9453.36,9326.76,94.8876,189.806,8933.36,9.12,93.4304,90.9798,2.20196,1.87036
W-2/RB2in/7,Backward,9486.5,9381.06,98.54,266.517,9056.5,9.13,97.6086,95.6833,1.8813,1.64303
W-2/RB1out/7,Backward,9800.84,9307.94,108.063,201.167,9250.84,9.14,106.293,65.347,3.33977,1.57969
W-2/RB3/8+,Forward,9458.99,9366.97,99.8287,223.801,8978.99,9.15,98.498,96.8428,1.77736,1.6228
W-2/RB3/8-,Forward,9424.43,9342.53,99.7838,238.134,8964.43,9.16,98.563,97.1538,1.95402,1.75786
W-2/RB4/8+,Forward,9578.62,9479.54,100.236,185.238,9028.62,9.17,98.5453,96.7827,1.74062,1.61073
W-2/RB4/8-,Forward,9666.55,9549.26,101.459,177.854,9096.55,9.18,99.628,97.3858,1.94523,1.78159
W-2/RB3/8+,Backward,9474.95,9366.97,99.3014,241.76,9014.95,9.19,98.1882,96.1807,1.64294,1.4512
W-2/RB3/8-,Backward,9460.63,9342.53,99.2942,255.896,9020.63,9.2,98.2412,95.824,1.94441,1.65312
W-2/RB4/8+,Backward,9580.46,9479.54,98.2312,185.816,9040.46,9.21,96.6074,94.8113,1.65603,1.54115
W-2/RB4/8-,Backward,9631.97,9549.26,98.1374,185.013,9081.97,9.22,96.6106,95.3265,1.63119,1.53854
W-2/RB2out/8,Backward,9550.36,9407.76,99.2754,203.527,9040.36,9.23,97.7829,94.6247,1.76987,1.56328
W-2/RB2out/8,Forward,9465.17,9407.76,98.123,219.635,8985.17,9.24,96.8064,95.9414,1.91536,1.79776
W-2/RB2out/8,Central,9498.08,9407.76,98.4566,191.023,8968.08,9.25,96.8722,95.3145,1.96166,1.79356
W-2/RB1in/8,Forward,9415.77,9314.3,95.5395,175.158,8855.77,9.26,93.9923,92.3404,2.47185,2.22929
W-2/RB2in/8,Forward,9423.4,9318.97,97.9962,227.075,8953.4,9.27,96.7552,94.7956,2.22491,1.93863
W-2/RB1out/8,Forward,9412.43,9335.68,95.9028,214.727,8932.43,9.28,94.6175,93.3807,2.16566,1.95453
W-2/RB1in/8,Backward,9412.83,9314.3,94.3182,199.107,8912.83,9.29,92.9547,91.2426,2.1076,1.85646
W-2/RB2in/8,Backward,9414.54,9318.97,98.8324,239.017,8954.54,9.3,97.6914,96.0058,1.89709,1.66639
W-2/RB1out/8,Backward,9458.94,9335.68,96.5158,213.822,8968.94,9.31,95.2765,92.9131,2.00148,1.69753
W-2/RB3/9+,Forward,9445.22,9383.64,99.4395,242.127,8985.22,9.32,98.3254,97.4285,1.81675,1.69791
W-2/RB3/9-,Forward,9361.15,9258.02,99.8278,277.091,8941.15,9.33,98.8946,96.9526,2.02007,1.7186
W-2/RB4/9,Forward,9551.1,9443.98,98.1042,202,9041.1,9.34,96.6554,94.6754,1.74992,1.60055
W-2/RB3/9+,Backward,9522.07,9383.64,98.3752,232.094,9052.07,9.35,97.2231,94.251,1.71577,1.47235
W-2/RB3/9-,Backward,9354.89,9258.02,99.3793,265.556,8924.89,9.36,98.3865,96.633,1.90982,1.63819
W-2/RB4/9,Backward,9536.87,9443.98,98.969,194.334,9006.87,9.37,97.4523,95.8741,1.67489,1.54161
W-2/RB2out/9,Backward,9405.35,9355.35,98.5989,248.534,8955.35,9.38,97.5548,96.8822,1.68215,1.58908
W-2/RB2out/9,Forward,9451.99,9355.35,97.9357,251.387,9011.99,9.39,96.8783,95.1351,1.79806,1.59822
W-2/RB2out/9,Central,9510.62,9355.35,98.9556,204.342,9000.62,9.4,97.5117,93.9398,1.88866,1.59099
W-2/RB1in/9,Forward,9416.49,9337.84,95.9772,198.579,8906.49,9.41,94.588,93.3487,2.41778,2.18443
W-2/RB2in/9,Forward,9452.77,9350.95,98.0861,206.656,8952.77,9.42,96.6565,94.7796,2.17381,1.91555
W-2/RB1out/9,Forward,9441.74,9350.31,96.0499,214.116,8951.74,9.43,94.8491,93.3783,2.25954,1.99545
W-2/RB1in/9,Backward,9459.19,9337.84,95.0838,213.43,8979.19,9.44,93.8231,91.4313,2.1666,1.82108
W-2/RB2in/9,Backward,9449.13,9350.95,98.6394,226.839,8969.13,9.45,97.4611,95.7822,1.919,1.69131
W-2/RB1out/9,Backward,9458.87,9350.31,95.8189,218.749,8978.87,9.46,94.6374,92.7001,2.12276,1.83569
W-2/RB1out/1,Backward,9398.02,9268.89,96.3942,210.508,8908.02,9.47,95.0785,92.442,2.00865,1.71665
W-2/RB2in/1,Backward,9395,9273.82,98.6024,272.599,8975,9.48,97.6635,95.1101,1.81507,1.52931
W-2/RB1in/1,Backward,9365.08,9263.82,95.0358,217.648,8885.08,9.49,93.8798,92.1663,2.08662,1.8156
W-2/RB1out/1,Forward,9339.76,9268.89,95.6328,233.06,8879.76,9.5,94.5654,93.5264,2.05849,1.87548
W-2/RB2in/1,Forward,9352.63,9273.82,97.9663,243.122,8902.63,9.51,96.8543,95.5671,2.07835,1.86128
W-2/RB1in/1,Forward,9362.56,9263.82,95.7329,186.719,8832.56,9.52,94.2249,92.5333,2.25516,2.01414
W-2/RB2out/1,Central,9405.39,9325.35,98.2218,228.291,8935.39,9.53,96.9942,95.6733,1.68682,1.54264
W-2/RB2out/1,Forward,9411.77,9325.35,98.3141,215.23,8921.77,9.54,96.9861,95.526,1.96712,1.76654
W-2/RB2out/1,Backward,9445.3,9325.35,98.8641,217.953,8955.3,9.55,97.5677,95.2201,1.75997,1.54406
W-2/RB4/1+,Backward,9550.92,9384.28,80.5712,182.237,9070.92,9.56,79.5371,76.1026,1.62517,1.36667
W-2/RB4/1-,Backward,9563.51,9424.04,84.8829,149.573,8993.51,9.57,83.3824,80.988,1.74776,1.5154
W-2/RB3/1+,Backward,9455.84,9332.29,99.6859,218.517,8965.84,9.58,98.3467,95.8302,1.7971,1.55788
W-2/RB3/1-,Backward,9334.99,9242.83,99.2191,281.704,8924.99,9.59,98.2853,96.605,1.74481,1.52444
W-2/RB4/1+,Forward,9434.28,9384.28,96.9098,332.796,9064.28,9.6,96.3122,95.7292,1.80631,1.63631
W-2/RB4/1-,Forward,9484.58,9424.04,95.3144,232.531,9024.58,9.61,94.2556,93.4198,1.86164,1.70553
W-2/RB3/1+,Forward,9408.73,9332.29,99.7902,233.058,8938.73,9.62,98.5687,97.3268,1.77474,1.62705
W-2/RB3/1-,Forward,9350.67,9242.83,99.4287,286.628,8940.67,9.63,98.5568,96.4691,1.9213,1.63482
W-2/RB1out/2,Backward,9560.88,9434.49,96.8256,177.813,9000.88,9.64,95.2681,92.979,2.3014,1.98351
W-2/RB2in/2,Backward,9467.17,9348.31,98.7736,263.126,9037.17,9.65,97.773,95.3122,1.76672,1.52145
W-2/RB1in/2,Backward,9466.16,9349.94,92.9813,237.342,9026.16,9.66,91.9522,89.6925,2.02565,1.72484
W-2/RB1out/2,Forward,9508.1,9434.49,95.4294,183.979,8968.1,9.67,93.9691,92.8829,2.36072,2.15803
W-2/RB2in/2,Forward,9429.46,9348.31,71.8393,166.321,8959.46,9.68,70.9261,69.9306,1.98667,1.77529
W-2/RB1in/2,Forward,9433.72,9349.94,95.192,214.895,8953.72,9.69,93.9602,92.6051,2.2392,1.99005
W-2/RB2out/2,Central,9657.07,9487.12,97.9212,149.462,9017.07,9.7,95.9926,92.6664,2.29194,2.0301
W-2/RB2out/2,Forward,9540,9487.12,98.7237,209.323,9040,9.71,97.3224,96.5468,1.91028,1.80883
W-2/RB2out/2,Backward,9537.12,9487.12,99.2651,207.716,9027.12,9.72,97.8947,97.1973,1.78926,1.70847
W-2/RB4/2+,Backward,9577.25,9504.18,95.1434,198.081,9067.25,9.73,93.8015,92.7062,1.54065,1.46042
W-2/RB4/2-,Backward,9565.5,9515.5,67.9531,143.663,9065.5,9.74,66.9768,66.4741,2.11777,1.96215
W-2/RB3/2+,Backward,9471.75,9353.61,96.0195,221.149,9001.75,9.75,94.7716,92.4063,1.62462,1.43879
W-2/RB3/2-,Backward,9496.19,9422.86,99.0238,249.478,9046.19,9.76,97.9728,96.8484,1.65134,1.52867
W-2/RB4/2+,Forward,9631.1,9504.18,101.487,164.889,9021.1,9.77,99.5969,97.2746,2.29254,2.06278
W-2/RB4/2-,Forward,9683.14,9.50E+06,105.128,231.564,9193.14,9.78,99.5969,97.2746,2.29254,2.06278
W-2/RB3/2+,Forward,9435.47,9353.61,99.6799,251.022,8985.47,9.79,98.6198,97.2944,1.65515,1.51559
W-2/RB3/2-,Forward,9549.54,9422.86,99.7063,257.26,9109.54,9.8,98.6545,95.9257,1.85669,1.63641
W-2/RB2in/3,Backward,9405.68,9300.76,98.094,259.349,8975.68,9.81,97.0657,95.0401,2.01196,1.73526
W-2/RB1in/3,Backward,9477.86,9375.56,93.7453,215.182,8997.86,9.82,92.6163,90.9103,2.07732,1.81865
W-2/RB1out/3,Backward,9520.47,9372.8,96.3304,183.703,8980.47,9.83,94.7893,91.7301,2.22225,1.84284
W-2/RB1in/3,Forward,9473.25,9375.56,95.3021,183.175,8933.25,9.84,93.8254,92.2258,2.53194,2.26799
W-2/RB1out/3,Forward,9425.13,9372.8,94.7313,205.845,8935.13,9.85,93.4107,92.6668,2.26821,2.11367
W-2/RB2in/3,Forward,9395.83,9300.76,97.9949,213.989,8905.83,9.86,96.6569,94.9784,2.13527,1.8841
W-2/RB2out/3,Central,9509.33,9374.12,98.9364,176.741,8939.33,9.87,97.2801,94.6993,2.23733,1.95027
W-2/RB2out/3,Forward,9438.91,9374.12,97.9103,211.109,8938.91,9.88,96.6154,95.6683,2.07364,1.92634
W-2/RB2out/3,Backward,9487.32,9374.12,98.8518,208.093,8987.32,9.89,97.406,95.1868,1.81007,1.61005
W-2/RB4/3+,Backward,9558.12,9441.85,99.204,185.535,9008.12,9.9,97.6096,95.482,1.77757,1.63859
W-2/RB4/3-,Backward,9585.24,9470.47,97.746,171.845,9015.24,9.91,96.0024,93.9223,1.81792,1.64198
W-2/RB3/3+,Backward,9348.13,9334.01,97.9214,571.673,9068.13,9.92,97.78,97.7248,1.50551,1.48065
W-2/RB3/3-,Backward,9335.85,9313.73,97.0179,615.338,9065.85,9.93,96.9152,96.8381,1.49213,1.45029
W-2/RB4/3+,Forward,9525.57,9441.85,99.6835,195.203,8995.57,9.94,98.1386,96.7491,1.86848,1.74034
W-2/RB4/3-,Forward,9555.69,9470.47,99.9194,184.521,9005.69,9.95,98.2297,96.7945,1.88934,1.76977
W-2/RB3/3+,Forward,9402.14,9334.01,99.2349,248.923,8952.14,9.96,98.1609,97.1296,1.7366,1.60175
W-2/RB3/3-,Forward,9391.09,9313.73,99.7086,237.929,8931.09,9.97,98.4881,97.1884,1.70207,1.5416
W-2/RB1out/10,Backward,9595.51,9426.97,93.3362,184.163,9065.51,9.98,91.934,88.2461,2.01182,1.66224
W-2/RB2in/10,Backward,9341.13,9269.44,98.8048,366.129,8991.13,9.99,98.2561,97.2336,1.8496,1.65403
